videoid,videourl,good_sub,sub,title,query_phrase,channel,channel_id,channel_url,punctuation_count,subtitle_duration,channel_follower_count,upload_date,duration,view_count,categories,like_count,subtitle_coverage
MmEhHSyexT8,https://www.youtube.com/watch?v=MmEhHSyexT8,False,False,,,,,,0,0.0,,,,,[],,
RaZQsX-1_CU,https://www.youtube.com/watch?v=RaZQsX-1_CU,False,False,,,,,,0,0.0,,,,,[],,
hozHr3jfslM,https://www.youtube.com/watch?v=hozHr3jfslM,False,False,,,,,,0,0.0,,,,,[],,
lNWNLZaerF4,https://www.youtube.com/watch?v=lNWNLZaerF4,False,False,,,,,,0,0.0,,,,,[],,
J5F0nrrdzw8,https://www.youtube.com/watch?v=J5F0nrrdzw8,False,True,,,,,,5,11.81,,,,,[],,
iHKrF9HgZRg,https://www.youtube.com/watch?v=iHKrF9HgZRg,False,False,,,,,,0,0.0,,,,,[],,
gJ7UalRRASw,https://www.youtube.com/watch?v=gJ7UalRRASw,False,False,,,,,,0,0.0,,,,,[],,
XtU2zGqxr2w,https://www.youtube.com/watch?v=XtU2zGqxr2w,False,False,,,,,,0,0.0,,,,,[],,
jLnkqOEUVwo,https://www.youtube.com/watch?v=jLnkqOEUVwo,False,True,,,,,,2,3601.24,,,,,[],,
bz3zaGCBFuI,https://www.youtube.com/watch?v=bz3zaGCBFuI,False,False,,,,,,0,0.0,,,,,[],,
XtrIkUds0dQ,https://www.youtube.com/watch?v=XtrIkUds0dQ,False,False,,,,,,0,0.0,,,,,[],,
MpX_wQXw9CI,https://www.youtube.com/watch?v=MpX_wQXw9CI,False,False,,,,,,0,0.0,,,,,[],,
cbe-2Z8x9Mg,https://www.youtube.com/watch?v=cbe-2Z8x9Mg,False,True,,,,,,4,3896.32,,,,,[],,
fTZCxJzPtlQ,https://www.youtube.com/watch?v=fTZCxJzPtlQ,False,False,,,,,,0,0.0,,,,,[],,
0pshqRdjXjk,https://www.youtube.com/watch?v=0pshqRdjXjk,False,False,,,,,,0,0.0,,,,,[],,
Go4pTx6w1sA,https://www.youtube.com/watch?v=Go4pTx6w1sA,False,False,,,,,,0,0.0,,,,,[],,
cZPYtSgVhMY,https://www.youtube.com/watch?v=cZPYtSgVhMY,False,False,,,,,,0,0.0,,,,,[],,
T2_CB-0ULwc,https://www.youtube.com/watch?v=T2_CB-0ULwc,False,False,,,,,,0,0.0,,,,,[],,
M4hcbxusjwo,https://www.youtube.com/watch?v=M4hcbxusjwo,False,False,,,,,,0,0.0,,,,,[],,
NpVTYTGlado,https://www.youtube.com/watch?v=NpVTYTGlado,False,False,,,,,,0,0.0,,,,,[],,
vsjc9eyrPSM,https://www.youtube.com/watch?v=vsjc9eyrPSM,False,False,,,,,,0,0.0,,,,,[],,
oNlwjc-azN0,https://www.youtube.com/watch?v=oNlwjc-azN0,False,False,,,,,,0,0.0,,,,,[],,
Xxvki1SZAO8,https://www.youtube.com/watch?v=Xxvki1SZAO8,False,False,,,,,,0,0.0,,,,,[],,
6nQ6feQVIcY,https://www.youtube.com/watch?v=6nQ6feQVIcY,False,False,,,,,,0,0.0,,,,,[],,
Ex14tyGHMic,https://www.youtube.com/watch?v=Ex14tyGHMic,False,False,,,,,,0,0.0,,,,,[],,
g6A13EMPvO8,https://www.youtube.com/watch?v=g6A13EMPvO8,False,False,,,,,,0,0.0,,,,,[],,
sEjZP9-knMc,https://www.youtube.com/watch?v=sEjZP9-knMc,False,False,,,,,,0,0.0,,,,,[],,
V3gyKfFN9xc,https://www.youtube.com/watch?v=V3gyKfFN9xc,False,False,,,,,,0,0.0,,,,,[],,
9PZ1-J5aPsc,https://www.youtube.com/watch?v=9PZ1-J5aPsc,False,False,,,,,,0,0.0,,,,,[],,
hnE19Gu2KRc,https://www.youtube.com/watch?v=hnE19Gu2KRc,False,False,,,,,,0,0.0,,,,,[],,
XnUIlsN18Tk,https://www.youtube.com/watch?v=XnUIlsN18Tk,False,False,,,,,,0,0.0,,,,,[],,
igwZLMv11VQ,https://www.youtube.com/watch?v=igwZLMv11VQ,False,False,,,,,,0,0.0,,,,,[],,
8tVXgjE7rS0,https://www.youtube.com/watch?v=8tVXgjE7rS0,False,False,,,,,,0,0.0,,,,,[],,
VLgwrxbSlVA,https://www.youtube.com/watch?v=VLgwrxbSlVA,False,True,,,,,,7,341.51,,,,,[],,
n-mD8A_aFcY,https://www.youtube.com/watch?v=n-mD8A_aFcY,False,False,,,,,,0,0.0,,,,,[],,
MCv6xQfSGNQ,https://www.youtube.com/watch?v=MCv6xQfSGNQ,False,False,,,,,,0,0.0,,,,,[],,
HPh4cAmvqWc,https://www.youtube.com/watch?v=HPh4cAmvqWc,False,False,,,,,,0,0.0,,,,,[],,
qZSqcu2D7zQ,https://www.youtube.com/watch?v=qZSqcu2D7zQ,False,False,,,,,,0,0.0,,,,,[],,
TD4mN_ZjosY,https://www.youtube.com/watch?v=TD4mN_ZjosY,False,False,,,,,,0,0.0,,,,,[],,
ySG2DPDIszA,https://www.youtube.com/watch?v=ySG2DPDIszA,False,False,,,,,,0,0.0,,,,,[],,
THN2uPH1S3g,https://www.youtube.com/watch?v=THN2uPH1S3g,False,False,,,,,,0,0.0,,,,,[],,
HB0KjS-l34E,https://www.youtube.com/watch?v=HB0KjS-l34E,False,False,,,,,,0,0.0,,,,,[],,
RudyNYx9JxI,https://www.youtube.com/watch?v=RudyNYx9JxI,False,False,,,,,,0,0.0,,,,,[],,
w3IuuI359Ic,https://www.youtube.com/watch?v=w3IuuI359Ic,False,True,,,,,,11,129.5,,,,,[],,
zAQXHfevJ74,https://www.youtube.com/watch?v=zAQXHfevJ74,False,True,,,,,,59,292.77,,,,,[],,
lfgtq26pFcY,https://www.youtube.com/watch?v=lfgtq26pFcY,False,False,,,,,,0,0.0,,,,,[],,
iAYbSRCX5PU,https://www.youtube.com/watch?v=iAYbSRCX5PU,False,False,,,,,,0,0.0,,,,,[],,
LjkBCJ6vfHc,https://www.youtube.com/watch?v=LjkBCJ6vfHc,False,False,,,,,,0,0.0,,,,,[],,
Vw4ZThJapH0,https://www.youtube.com/watch?v=Vw4ZThJapH0,False,False,,,,,,0,0.0,,,,,[],,
MzK7ytwNiUc,https://www.youtube.com/watch?v=MzK7ytwNiUc,False,False,,,,,,0,0.0,,,,,[],,
YhV0xf9jrh4,https://www.youtube.com/watch?v=YhV0xf9jrh4,False,False,,,,,,0,0.0,,,,,[],,
t0yGHk5VLdQ,https://www.youtube.com/watch?v=t0yGHk5VLdQ,False,False,,,,,,0,0.0,,,,,[],,
WxOgYoCi6OQ,https://www.youtube.com/watch?v=WxOgYoCi6OQ,False,False,,,,,,0,0.0,,,,,[],,
Y2QfK0I4DRw,https://www.youtube.com/watch?v=Y2QfK0I4DRw,False,False,,,,,,0,0.0,,,,,[],,
Teft3C_XEbM,https://www.youtube.com/watch?v=Teft3C_XEbM,False,False,,,,,,0,0.0,,,,,[],,
RIvi99Rq9R8,https://www.youtube.com/watch?v=RIvi99Rq9R8,False,False,,,,,,0,0.0,,,,,[],,
o4uf0f7Oc38,https://www.youtube.com/watch?v=o4uf0f7Oc38,False,False,,,,,,0,0.0,,,,,[],,
bB6HcY0ygJ4,https://www.youtube.com/watch?v=bB6HcY0ygJ4,False,False,,,,,,0,0.0,,,,,[],,
u4gBCnWmo1E,https://www.youtube.com/watch?v=u4gBCnWmo1E,False,False,,,,,,0,0.0,,,,,[],,
BOlgOuGXrmg,https://www.youtube.com/watch?v=BOlgOuGXrmg,False,False,,,,,,0,0.0,,,,,[],,
Rv9dWnAW3sI,https://www.youtube.com/watch?v=Rv9dWnAW3sI,False,False,,,,,,0,0.0,,,,,[],,
zMWfLY8ZVU4,https://www.youtube.com/watch?v=zMWfLY8ZVU4,False,True,,,,,,48,72.42,,,,,[],,
8InOP-Ou2A4,https://www.youtube.com/watch?v=8InOP-Ou2A4,False,True,,,,,,89,259.48,,,,,[],,
6fuW9C2Xxag,https://www.youtube.com/watch?v=6fuW9C2Xxag,False,False,,,,,,0,0.0,,,,,[],,
zyAuUd8U_Bo,https://www.youtube.com/watch?v=zyAuUd8U_Bo,False,False,,,,,,0,0.0,,,,,[],,
9vI1a-5IKGc,https://www.youtube.com/watch?v=9vI1a-5IKGc,False,False,,,,,,0,0.0,,,,,[],,
PTYY0n-aJjA,https://www.youtube.com/watch?v=PTYY0n-aJjA,False,False,,,,,,0,0.0,,,,,[],,
p0pDCf-li3k,https://www.youtube.com/watch?v=p0pDCf-li3k,False,False,,,,,,0,0.0,,,,,[],,
9yELXL3WKyE,https://www.youtube.com/watch?v=9yELXL3WKyE,False,False,,,,,,0,0.0,,,,,[],,
WqAoffLAC8s,https://www.youtube.com/watch?v=WqAoffLAC8s,False,False,,,,,,0,0.0,,,,,[],,
RpOqL_5j8-o,https://www.youtube.com/watch?v=RpOqL_5j8-o,False,False,,,,,,0,0.0,,,,,[],,
aOK41Fu7zLg,https://www.youtube.com/watch?v=aOK41Fu7zLg,False,False,,,,,,0,0.0,,,,,[],,
JitzAReOxtY,https://www.youtube.com/watch?v=JitzAReOxtY,False,False,,,,,,0,0.0,,,,,[],,
3YwGVzkBH0g,https://www.youtube.com/watch?v=3YwGVzkBH0g,False,False,,,,,,0,0.0,,,,,[],,
yjLyPwls1H4,https://www.youtube.com/watch?v=yjLyPwls1H4,False,False,,,,,,0,0.0,,,,,[],,
g7mc1jayIjM,https://www.youtube.com/watch?v=g7mc1jayIjM,False,False,,,,,,0,0.0,,,,,[],,
4Q5aAXdRux0,https://www.youtube.com/watch?v=4Q5aAXdRux0,False,False,,,,,,0,0.0,,,,,[],,
pm8Tz5VvT0M,https://www.youtube.com/watch?v=pm8Tz5VvT0M,False,False,,,,,,0,0.0,,,,,[],,
24T1dRb_Vmo,https://www.youtube.com/watch?v=24T1dRb_Vmo,False,False,,,,,,0,0.0,,,,,[],,
lWdvpv-BF90,https://www.youtube.com/watch?v=lWdvpv-BF90,False,False,,,,,,0,0.0,,,,,[],,
wjaj9F7ZLxs,https://www.youtube.com/watch?v=wjaj9F7ZLxs,False,False,,,,,,0,0.0,,,,,[],,
xXwOBLf0zqk,https://www.youtube.com/watch?v=xXwOBLf0zqk,False,False,,,,,,0,0.0,,,,,[],,
jbUJ7ksutzE,https://www.youtube.com/watch?v=jbUJ7ksutzE,False,False,,,,,,0,0.0,,,,,[],,
2wFHZBr1mYA,https://www.youtube.com/watch?v=2wFHZBr1mYA,False,False,,,,,,0,0.0,,,,,[],,
EQRnWeYqVMw,https://www.youtube.com/watch?v=EQRnWeYqVMw,False,False,,,,,,0,0.0,,,,,[],,
K0A-Y22PKek,https://www.youtube.com/watch?v=K0A-Y22PKek,False,False,,,,,,0,0.0,,,,,[],,
NT67t1FPTKE,https://www.youtube.com/watch?v=NT67t1FPTKE,False,False,,,,,,0,0.0,,,,,[],,
Bxnd3NldcH4,https://www.youtube.com/watch?v=Bxnd3NldcH4,False,False,,,,,,0,0.0,,,,,[],,
6rugGKwWyqo,https://www.youtube.com/watch?v=6rugGKwWyqo,False,False,,,,,,0,0.0,,,,,[],,
Q1E5fwZR16Y,https://www.youtube.com/watch?v=Q1E5fwZR16Y,False,False,,,,,,0,0.0,,,,,[],,
6LDCRg3CNOQ,https://www.youtube.com/watch?v=6LDCRg3CNOQ,False,False,,,,,,0,0.0,,,,,[],,
r6Hvu4NWyCs,https://www.youtube.com/watch?v=r6Hvu4NWyCs,False,False,,,,,,0,0.0,,,,,[],,
Jrkq0kznfww,https://www.youtube.com/watch?v=Jrkq0kznfww,False,False,,,,,,0,0.0,,,,,[],,
5J4_1WusLpQ,https://www.youtube.com/watch?v=5J4_1WusLpQ,False,False,,,,,,0,0.0,,,,,[],,
75bSFdHQfgI,https://www.youtube.com/watch?v=75bSFdHQfgI,False,False,,,,,,0,0.0,,,,,[],,
SECcqbGOyCc,https://www.youtube.com/watch?v=SECcqbGOyCc,False,False,,,,,,0,0.0,,,,,[],,
hu06N9uCaIY,https://www.youtube.com/watch?v=hu06N9uCaIY,False,False,,,,,,0,0.0,,,,,[],,
oKOi0aYBqFo,https://www.youtube.com/watch?v=oKOi0aYBqFo,False,False,,,,,,0,0.0,,,,,[],,
vjBSc0-I8FM,https://www.youtube.com/watch?v=vjBSc0-I8FM,False,False,,,,,,0,0.0,,,,,[],,
GRgiE6HjtfQ,https://www.youtube.com/watch?v=GRgiE6HjtfQ,False,False,,,,,,0,0.0,,,,,[],,
ZICtYVCpaKM,https://www.youtube.com/watch?v=ZICtYVCpaKM,False,False,,,,,,0,0.0,,,,,[],,
uimYNS1lQDc,https://www.youtube.com/watch?v=uimYNS1lQDc,False,False,,,,,,0,0.0,,,,,[],,
rga16Nd7ty4,https://www.youtube.com/watch?v=rga16Nd7ty4,False,False,,,,,,0,0.0,,,,,[],,
Pq-Ekt-u_K0,https://www.youtube.com/watch?v=Pq-Ekt-u_K0,False,False,,,,,,0,0.0,,,,,[],,
OPQ_enlEDZ4,https://www.youtube.com/watch?v=OPQ_enlEDZ4,False,False,,,,,,0,0.0,,,,,[],,
suRAVIndO4Y,https://www.youtube.com/watch?v=suRAVIndO4Y,False,False,,,,,,0,0.0,,,,,[],,
gWSYS1ZTOKw,https://www.youtube.com/watch?v=gWSYS1ZTOKw,False,True,,,,,,2,400.6,,,,,[],,
Np3AXeJfegA,https://www.youtube.com/watch?v=Np3AXeJfegA,False,False,,,,,,0,0.0,,,,,[],,
zxiS_3qVO5A,https://www.youtube.com/watch?v=zxiS_3qVO5A,False,False,,,,,,0,0.0,,,,,[],,
3OI5Q6eh3Qk,https://www.youtube.com/watch?v=3OI5Q6eh3Qk,False,False,,,,,,0,0.0,,,,,[],,
Vfl6Dr8fE0s,https://www.youtube.com/watch?v=Vfl6Dr8fE0s,False,False,,,,,,0,0.0,,,,,[],,
C_ZN95La8DM,https://www.youtube.com/watch?v=C_ZN95La8DM,False,False,,,,,,0,0.0,,,,,[],,
tjoTNdpbFNo,https://www.youtube.com/watch?v=tjoTNdpbFNo,False,False,,,,,,0,0.0,,,,,[],,
NtbkD1xBe7U,https://www.youtube.com/watch?v=NtbkD1xBe7U,False,False,,,,,,0,0.0,,,,,[],,
cZgI-FAAbDU,https://www.youtube.com/watch?v=cZgI-FAAbDU,False,False,,,,,,0,0.0,,,,,[],,
n3WsdCCjiNo,https://www.youtube.com/watch?v=n3WsdCCjiNo,False,False,,,,,,0,0.0,,,,,[],,
_aKnu1FYiX8,https://www.youtube.com/watch?v=_aKnu1FYiX8,False,False,,,,,,0,0.0,,,,,[],,
X5pwJgWtDj8,https://www.youtube.com/watch?v=X5pwJgWtDj8,False,False,,,,,,0,0.0,,,,,[],,
lx4-PLy4zFo,https://www.youtube.com/watch?v=lx4-PLy4zFo,False,False,,,,,,0,0.0,,,,,[],,
wu59Inblz4c,https://www.youtube.com/watch?v=wu59Inblz4c,False,True,,,,,,5,8992.84,,,,,[],,
pJbQD_y7cM0,https://www.youtube.com/watch?v=pJbQD_y7cM0,False,False,,,,,,0,0.0,,,,,[],,
gVxBeeigfJ0,https://www.youtube.com/watch?v=gVxBeeigfJ0,False,False,,,,,,0,0.0,,,,,[],,
Dh4e9QSeMLI,https://www.youtube.com/watch?v=Dh4e9QSeMLI,False,False,,,,,,0,0.0,,,,,[],,
RB2PqUP294w,https://www.youtube.com/watch?v=RB2PqUP294w,False,False,,,,,,0,0.0,,,,,[],,
XIMOvIezGP0,https://www.youtube.com/watch?v=XIMOvIezGP0,False,False,,,,,,0,0.0,,,,,[],,
BXnu8qsQgN0,https://www.youtube.com/watch?v=BXnu8qsQgN0,False,False,,,,,,0,0.0,,,,,[],,
H0EeZIk_Jd8,https://www.youtube.com/watch?v=H0EeZIk_Jd8,False,False,,,,,,0,0.0,,,,,[],,
6ghI1vDBw0k,https://www.youtube.com/watch?v=6ghI1vDBw0k,False,False,,,,,,0,0.0,,,,,[],,
J8nvL3yJB7s,https://www.youtube.com/watch?v=J8nvL3yJB7s,False,False,,,,,,0,0.0,,,,,[],,
9kxL9Cf46VM,https://www.youtube.com/watch?v=9kxL9Cf46VM,False,False,,,,,,0,0.0,,,,,[],,
H4AmWfo_ZS0,https://www.youtube.com/watch?v=H4AmWfo_ZS0,False,False,,,,,,0,0.0,,,,,[],,
pi14wmmv-54,https://www.youtube.com/watch?v=pi14wmmv-54,False,False,,,,,,0,0.0,,,,,[],,
mxyAf6BWCUo,https://www.youtube.com/watch?v=mxyAf6BWCUo,False,False,,,,,,0,0.0,,,,,[],,
iyMjznyFPAY,https://www.youtube.com/watch?v=iyMjznyFPAY,False,False,,,,,,0,0.0,,,,,[],,
WINZIGFSO-Q,https://www.youtube.com/watch?v=WINZIGFSO-Q,False,False,,,,,,0,0.0,,,,,[],,
9J0quTWkY5g,https://www.youtube.com/watch?v=9J0quTWkY5g,False,False,,,,,,0,0.0,,,,,[],,
r_UfYY7aWKo,https://www.youtube.com/watch?v=r_UfYY7aWKo,False,False,,,,,,0,0.0,,,,,[],,
InBOFfPrK2Y,https://www.youtube.com/watch?v=InBOFfPrK2Y,False,False,,,,,,0,0.0,,,,,[],,
Z4O_-ipYPEo,https://www.youtube.com/watch?v=Z4O_-ipYPEo,False,False,,,,,,0,0.0,,,,,[],,
csPFDQS9Ys4,https://www.youtube.com/watch?v=csPFDQS9Ys4,False,False,,,,,,0,0.0,,,,,[],,
2C6F2Tadssk,https://www.youtube.com/watch?v=2C6F2Tadssk,False,False,,,,,,0,0.0,,,,,[],,
ji18sDbWI_k,https://www.youtube.com/watch?v=ji18sDbWI_k,False,False,,,,,,0,0.0,,,,,[],,
PverKqpijCY,https://www.youtube.com/watch?v=PverKqpijCY,False,False,,,,,,0,0.0,,,,,[],,
C5nrMo82BSU,https://www.youtube.com/watch?v=C5nrMo82BSU,False,False,,,,,,0,0.0,,,,,[],,
enm5T1yPI4M,https://www.youtube.com/watch?v=enm5T1yPI4M,False,False,,,,,,0,0.0,,,,,[],,
l8q6Ddr0Eb8,https://www.youtube.com/watch?v=l8q6Ddr0Eb8,False,False,,,,,,0,0.0,,,,,[],,
90esXYhj-gU,https://www.youtube.com/watch?v=90esXYhj-gU,False,False,,,,,,0,0.0,,,,,[],,
cB6KjMPDH1c,https://www.youtube.com/watch?v=cB6KjMPDH1c,False,False,,,,,,0,0.0,,,,,[],,
exsbr58jf8Y,https://www.youtube.com/watch?v=exsbr58jf8Y,False,False,,,,,,0,0.0,,,,,[],,
o388wTwhD2w,https://www.youtube.com/watch?v=o388wTwhD2w,False,False,,,,,,0,0.0,,,,,[],,
3SsgmOX4MEo,https://www.youtube.com/watch?v=3SsgmOX4MEo,False,False,,,,,,0,0.0,,,,,[],,
6q_9V-_pB-Q,https://www.youtube.com/watch?v=6q_9V-_pB-Q,False,False,,,,,,0,0.0,,,,,[],,
QRcpML4ILgo,https://www.youtube.com/watch?v=QRcpML4ILgo,False,False,,,,,,0,0.0,,,,,[],,
CYDP_8UTAus,https://www.youtube.com/watch?v=CYDP_8UTAus,False,False,,,,,,0,0.0,,,,,[],,
ZKNKx5CQ_4E,https://www.youtube.com/watch?v=ZKNKx5CQ_4E,False,False,,,,,,0,0.0,,,,,[],,
l4dYf-mYbao,https://www.youtube.com/watch?v=l4dYf-mYbao,False,False,,,,,,0,0.0,,,,,[],,
K4aLVfMI0Xc,https://www.youtube.com/watch?v=K4aLVfMI0Xc,False,False,,,,,,0,0.0,,,,,[],,
lnOp48-sJTQ,https://www.youtube.com/watch?v=lnOp48-sJTQ,False,False,,,,,,0,0.0,,,,,[],,
7URG0xgIAjM,https://www.youtube.com/watch?v=7URG0xgIAjM,False,False,,,,,,0,0.0,,,,,[],,
2P_aSQnUO1g,https://www.youtube.com/watch?v=2P_aSQnUO1g,False,False,,,,,,0,0.0,,,,,[],,
BRut01s7B-A,https://www.youtube.com/watch?v=BRut01s7B-A,False,False,,,,,,0,0.0,,,,,[],,
KzTk0DOLvMw,https://www.youtube.com/watch?v=KzTk0DOLvMw,False,False,,,,,,0,0.0,,,,,[],,
t01NE-QWFuM,https://www.youtube.com/watch?v=t01NE-QWFuM,False,False,,,,,,0,0.0,,,,,[],,
iZADcWwRBs4,https://www.youtube.com/watch?v=iZADcWwRBs4,False,False,,,,,,0,0.0,,,,,[],,
luHTuJKphJs,https://www.youtube.com/watch?v=luHTuJKphJs,False,False,,,,,,0,0.0,,,,,[],,
70nsmpJU_Iw,https://www.youtube.com/watch?v=70nsmpJU_Iw,False,False,,,,,,0,0.0,,,,,[],,
WVy8hBipcd0,https://www.youtube.com/watch?v=WVy8hBipcd0,False,False,,,,,,0,0.0,,,,,[],,
N-T50kyCixM,https://www.youtube.com/watch?v=N-T50kyCixM,False,False,,,,,,0,0.0,,,,,[],,
C4V_FS2usHI,https://www.youtube.com/watch?v=C4V_FS2usHI,False,False,,,,,,0,0.0,,,,,[],,
ntHCKTq7MIc,https://www.youtube.com/watch?v=ntHCKTq7MIc,False,False,,,,,,0,0.0,,,,,[],,
HTBAkxcVdZ8,https://www.youtube.com/watch?v=HTBAkxcVdZ8,False,False,,,,,,0,0.0,,,,,[],,
UKvRxFfWDZ0,https://www.youtube.com/watch?v=UKvRxFfWDZ0,False,False,,,,,,0,0.0,,,,,[],,
ScfsLL5cQUY,https://www.youtube.com/watch?v=ScfsLL5cQUY,False,False,,,,,,0,0.0,,,,,[],,
mwkKNuH8iP4,https://www.youtube.com/watch?v=mwkKNuH8iP4,False,False,,,,,,0,0.0,,,,,[],,
HkVS79y4p4Y,https://www.youtube.com/watch?v=HkVS79y4p4Y,False,False,,هاتین,,,,0,0.0,,,,,[],,
OAdC2WVVFIg,https://www.youtube.com/watch?v=OAdC2WVVFIg,False,False,,,,,,0,0.0,,,,,[],,
QAPW5d3faug,https://www.youtube.com/watch?v=QAPW5d3faug,False,False,,,,,,0,0.0,,,,,[],,
1A0eIFEFrpo,https://www.youtube.com/watch?v=1A0eIFEFrpo,False,False,,,,,,0,0.0,,,,,[],,
oC835FkWPzA,https://www.youtube.com/watch?v=oC835FkWPzA,False,False,,,,,,0,0.0,,,,,[],,
e-iSvAfySSA,https://www.youtube.com/watch?v=e-iSvAfySSA,False,False,,,,,,0,0.0,,,,,[],,
0b5C1YPt9Ag,https://www.youtube.com/watch?v=0b5C1YPt9Ag,False,False,,,,,,0,0.0,,,,,[],,
Wt7TQN4444g,https://www.youtube.com/watch?v=Wt7TQN4444g,False,False,,,,,,0,0.0,,,,,[],,
WYKzlucfzzA,https://www.youtube.com/watch?v=WYKzlucfzzA,False,False,,,,,,0,0.0,,,,,[],,
ASe2VAk6Wfg,https://www.youtube.com/watch?v=ASe2VAk6Wfg,False,False,,,,,,0,0.0,,,,,[],,
UBh1Wvsoit0,https://www.youtube.com/watch?v=UBh1Wvsoit0,False,False,,,,,,0,0.0,,,,,[],,
Rk9coE9VcjU,https://www.youtube.com/watch?v=Rk9coE9VcjU,False,False,,,,,,0,0.0,,,,,[],,
sKFMGEk-lL0,https://www.youtube.com/watch?v=sKFMGEk-lL0,False,False,,,,,,0,0.0,,,,,[],,
2kao-bNximk,https://www.youtube.com/watch?v=2kao-bNximk,False,False,,,,,,0,0.0,,,,,[],,
Fs1UIo6pfDU,https://www.youtube.com/watch?v=Fs1UIo6pfDU,False,False,,,,,,0,0.0,,,,,[],,
z6pTzyAm0zo,https://www.youtube.com/watch?v=z6pTzyAm0zo,False,False,,,,,,0,0.0,,,,,[],,
jrHdlHEpglg,https://www.youtube.com/watch?v=jrHdlHEpglg,False,True,,,,,,2,640.16,,,,,[],,
1iwbz3rIGEQ,https://www.youtube.com/watch?v=1iwbz3rIGEQ,False,False,,,,,,0,0.0,,,,,[],,
p6t-p_AzKEc,https://www.youtube.com/watch?v=p6t-p_AzKEc,False,False,,,,,,0,0.0,,,,,[],,
sCPPUKyO4gI,https://www.youtube.com/watch?v=sCPPUKyO4gI,False,False,,,,,,0,0.0,,,,,[],,
KFgYU3pBnrQ,https://www.youtube.com/watch?v=KFgYU3pBnrQ,False,False,,,,,,0,0.0,,,,,[],,
zL_L1-UvBIA,https://www.youtube.com/watch?v=zL_L1-UvBIA,False,False,,,,,,0,0.0,,,,,[],,
mT8-YUw7blw,https://www.youtube.com/watch?v=mT8-YUw7blw,False,False,,,,,,0,0.0,,,,,[],,
OjeRGboCHVs,https://www.youtube.com/watch?v=OjeRGboCHVs,False,False,,,,,,0,0.0,,,,,[],,
lNk2N3QDNnQ,https://www.youtube.com/watch?v=lNk2N3QDNnQ,False,False,,,,,,0,0.0,,,,,[],,
ojatoiRV6o0,https://www.youtube.com/watch?v=ojatoiRV6o0,False,False,,,,,,0,0.0,,,,,[],,
VOFUyz-nx9o,https://www.youtube.com/watch?v=VOFUyz-nx9o,False,False,,,,,,0,0.0,,,,,[],,
BHhgRJ5Ejbs,https://www.youtube.com/watch?v=BHhgRJ5Ejbs,False,False,,,,,,0,0.0,,,,,[],,
__scTXH7Fhw,https://www.youtube.com/watch?v=__scTXH7Fhw,False,False,,,,,,0,0.0,,,,,[],,
yR5FTQfwj1E,https://www.youtube.com/watch?v=yR5FTQfwj1E,False,False,,,,,,0,0.0,,,,,[],,
VGwXiOem7EQ,https://www.youtube.com/watch?v=VGwXiOem7EQ,False,False,,,,,,0,0.0,,,,,[],,
wC_R6xC_yZg,https://www.youtube.com/watch?v=wC_R6xC_yZg,False,False,,,,,,0,0.0,,,,,[],,
VUKa7HFasiA,https://www.youtube.com/watch?v=VUKa7HFasiA,False,False,,,,,,0,0.0,,,,,[],,
T4z-MPiHTh0,https://www.youtube.com/watch?v=T4z-MPiHTh0,False,False,,,,,,0,0.0,,,,,[],,
AumUlRPyHJw,https://www.youtube.com/watch?v=AumUlRPyHJw,False,False,,,,,,0,0.0,,,,,[],,
uq6UiSBHPys,https://www.youtube.com/watch?v=uq6UiSBHPys,False,False,,,,,,0,0.0,,,,,[],,
AwCnlu4PpbE,https://www.youtube.com/watch?v=AwCnlu4PpbE,False,False,,,,,,0,0.0,,,,,[],,
zhYcOnlV8lg,https://www.youtube.com/watch?v=zhYcOnlV8lg,False,False,,,,,,0,0.0,,,,,[],,
ir1cJFCtvpQ,https://www.youtube.com/watch?v=ir1cJFCtvpQ,False,False,,,,,,0,0.0,,,,,[],,
B2Cg6PDogjY,https://www.youtube.com/watch?v=B2Cg6PDogjY,False,False,,,,,,0,0.0,,,,,[],,
Mj2e6m6TkW4,https://www.youtube.com/watch?v=Mj2e6m6TkW4,False,False,,,,,,0,0.0,,,,,[],,
NiNgKCLK_XY,https://www.youtube.com/watch?v=NiNgKCLK_XY,False,False,,,,,,0,0.0,,,,,[],,
_s5csM17Bxg,https://www.youtube.com/watch?v=_s5csM17Bxg,False,False,,,,,,0,0.0,,,,,[],,
ClrlxS9Ox1Q,https://www.youtube.com/watch?v=ClrlxS9Ox1Q,False,False,,,,,,0,0.0,,,,,[],,
Wxw8IVFvJ94,https://www.youtube.com/watch?v=Wxw8IVFvJ94,False,False,,,,,,0,0.0,,,,,[],,
5HJ34wGzIQQ,https://www.youtube.com/watch?v=5HJ34wGzIQQ,False,False,,,,,,0,0.0,,,,,[],,
fafN-W5b2_E,https://www.youtube.com/watch?v=fafN-W5b2_E,False,False,,,,,,0,0.0,,,,,[],,
pfAL9d3fVNI,https://www.youtube.com/watch?v=pfAL9d3fVNI,False,False,,,,,,0,0.0,,,,,[],,
szAB2TRSMo4,https://www.youtube.com/watch?v=szAB2TRSMo4,False,False,,,,,,0,0.0,,,,,[],,
f32kCE60Eko,https://www.youtube.com/watch?v=f32kCE60Eko,False,False,,,,,,0,0.0,,,,,[],,
b1tYL5xGiXk,https://www.youtube.com/watch?v=b1tYL5xGiXk,False,False,,,,,,0,0.0,,,,,[],,
